flight_id,date,origin,dest,distance_nm,aircraft_type,takeoff_weight_klbs,headwind_kt,month,day_of_week,actual_trip_fuel_kg
FL011205,2024-02-15,JFK,LHR,3020,B738,125.1,26.7,2,3,27955.0
FL012785,2024-02-15,BOS,ORD,720,B738,119.8,-2.4,2,3,6344.0
FL008882,2024-02-15,JFK,LAX,2145,A320,114.5,22.7,2,3,16801.0
FL007446,2024-02-15,SEA,DEN,890,A320,125.0,5.2,2,3,7698.0
FL008030,2024-02-15,DFW,DEN,560,A321,136.7,31.9,2,3,5298.0
FL000767,2024-02-15,BOS,ORD,720,B789,330.5,38.1,2,3,11701.0
FL002565,2024-02-15,SFO,SEA,680,B789,324.3,29.1,2,3,10358.0
FL001355,2024-02-15,JFK,LAX,2145,A320,119.8,27.2,2,3,18539.0
FL006867,2024-02-15,JFK,LHR,3020,B738,132.2,8.3,2,3,26067.0
FL014811,2024-02-15,ATL,MIA,595,A321,143.6,1.0,2,3,5464.0
FL000316,2024-02-15,JFK,LAX,2145,A321,125.5,-0.8,2,3,18469.0
FL013049,2024-02-15,BOS,ORD,720,B738,133.5,-7.6,2,3,6197.0
FL003274,2024-02-15,ATL,MIA,595,B789,343.8,29.9,2,3,9155.0
FL005723,2024-02-15,JFK,LHR,3020,B737,122.9,11.2,2,3,22882.0
FL009708,2024-02-16,JFK,MIA,1090,A320,116.5,-17.2,2,4,8264.0
FL011513,2024-02-16,SFO,SEA,680,A321,130.2,4.1,2,4,6207.0
FL009374,2024-02-16,JFK,MIA,1090,B737,125.2,-16.0,2,4,8817.0
FL014066,2024-02-16,ATL,MIA,595,B738,122.9,13.7,2,4,5569.0
FL011103,2024-02-16,JFK,MIA,1090,B738,132.7,16.8,2,4,9851.0
FL006320,2024-02-16,SFO,SEA,680,A320,128.2,-4.8,2,4,5427.0
FL000839,2024-02-16,SEA,DEN,890,B789,301.8,19.4,2,4,13930.0
FL007243,2024-02-16,JFK,MIA,1090,A321,141.9,20.6,2,4,10673.0
FL005979,2024-02-16,SEA,DEN,890,B789,310.8,-5.7,2,4,12913.0
FL000851,2024-02-16,LAX,SFO,300,A321,127.9,-25.9,2,4,2565.0
FL012357,2024-02-16,ORD,DFW,720,B737,124.0,3.7,2,4,6136.0
FL006251,2024-02-16,DFW,DEN,560,B737,113.4,-13.4,2,4,4573.0
FL001572,2024-02-16,DFW,DEN,560,B789,314.3,11.8,2,4,9098.0
FL003315,2024-02-16,JFK,LHR,3020,A320,127.3,8.3,2,4,23938.0
FL001614,2024-02-16,ORD,DFW,720,B738,138.7,10.5,2,4,6027.0
FL004215,2024-02-16,JFK,LHR,3020,B789,308.2,-32.9,2,4,43099.0
FL005477,2024-02-16,SFO,SEA,680,B789,328.6,26.8,2,4,10175.0
FL006921,2024-02-16,JFK,LAX,2145,A321,126.9,30.5,2,4,20933.0
FL002725,2024-02-17,DFW,DEN,560,A321,130.8,25.2,2,5,5148.0
FL010369,2024-02-17,DFW,DEN,560,B789,342.5,-9.5,2,5,8245.0
FL012666,2024-02-17,JFK,LHR,3020,B789,340.0,-0.8,2,5,48886.0
FL011045,2024-02-17,LAX,SFO,300,A321,140.6,-5.7,2,5,2557.0
FL006993,2024-02-17,JFK,MIA,1090,B789,305.3,-4.0,2,5,16334.0
FL007657,2024-02-17,SEA,DEN,890,A320,127.5,16.5,2,5,7698.0
FL000704,2024-02-17,BOS,ORD,720,A320,131.6,7.2,2,5,6129.0
FL013761,2024-02-17,ORD,DFW,720,A320,130.0,-9.6,2,5,6036.0
FL014100,2024-02-17,ATL,MIA,595,B737,132.2,28.0,2,5,4895.0
FL008209,2024-02-17,BOS,ORD,720,B737,129.6,-22.8,2,5,5584.0
FL010131,2024-02-17,LAX,SFO,300,A320,127.6,35.0,2,5,2742.0
FL003920,2024-02-17,SEA,DEN,890,B789,319.6,-9.8,2,5,14253.0
FL008231,2024-02-17,JFK,LAX,2145,B738,129.2,-11.6,2,5,17792.0
FL000291,2024-02-17,DFW,DEN,560,B789,311.2,0.1,2,5,8329.0
FL013394,2024-02-17,JFK,LHR,3020,B737,112.1,-3.5,2,5,22871.0
FL004508,2024-02-17,BOS,ORD,720,B789,329.8,-7.5,2,5,10672.0
FL009824,2024-02-17,JFK,MIA,1090,A321,131.8,-6.2,2,5,9468.0
FL010531,2024-02-17,JFK,LHR,3020,B738,136.3,0.1,2,5,24131.0
FL007246,2024-02-18,BOS,ORD,720,B789,343.5,-0.1,2,6,11794.0
FL014707,2024-02-18,ORD,DFW,720,A320,127.2,7.9,2,6,6014.0
FL009640,2024-02-18,SFO,SEA,680,A321,125.7,28.5,2,6,6667.0
FL007732,2024-02-18,SFO,SEA,680,B738,137.7,-17.3,2,6,5543.0
FL012459,2024-02-18,ORD,DFW,720,A320,131.9,33.5,2,6,5964.0
FL004250,2024-02-18,JFK,LHR,3020,B789,328.3,16.2,2,6,45475.0
FL003686,2024-02-18,JFK,LHR,3020,A321,143.3,49.4,2,6,29880.0
FL011870,2024-02-18,JFK,LHR,3020,B738,123.6,19.0,2,6,25638.0
FL008468,2024-02-18,SFO,SEA,680,A320,114.9,0.7,2,6,6224.0
FL006775,2024-02-18,ATL,MIA,595,B738,138.1,21.7,2,6,5240.0
FL014457,2024-02-18,ORD,DFW,720,B737,133.0,62.7,2,6,6909.0
FL008820,2024-02-18,JFK,LAX,2145,A321,128.5,0.9,2,6,18176.0
FL002873,2024-02-18,SFO,SEA,680,A321,131.2,2.1,2,6,5877.0
FL012553,2024-02-18,LAX,SFO,300,B789,303.6,31.2,2,6,4511.0
FL007679,2024-02-18,SFO,SEA,680,A321,132.4,4.8,2,6,6174.0
FL004726,2024-02-18,ORD,DFW,720,B738,140.1,2.5,2,6,6244.0
FL008399,2024-02-18,SEA,DEN,890,B738,130.1,30.9,2,6,8543.0
FL006266,2024-02-18,LAX,SFO,300,B738,121.9,16.5,2,6,2819.0
FL014932,2024-02-18,ATL,MIA,595,A320,131.8,-10.8,2,6,4725.0
FL013550,2024-02-18,SEA,DEN,890,B738,121.3,-20.3,2,6,7148.0
FL001570,2024-02-18,ATL,MIA,595,B738,123.4,39.0,2,6,5552.0
FL014977,2024-02-19,SEA,DEN,890,B738,134.0,-19.0,2,0,6631.0
FL001306,2024-02-19,JFK,LAX,2145,A321,137.1,-17.1,2,0,18677.0
FL001958,2024-02-19,BOS,ORD,720,A320,119.1,18.7,2,0,5959.0
FL008184,2024-02-19,JFK,MIA,1090,B738,139.0,-1.9,2,0,9197.0
FL000345,2024-02-19,JFK,LAX,2145,B737,123.6,-13.0,2,0,18438.0
FL006244,2024-02-19,ORD,DFW,720,B738,124.7,34.7,2,0,7167.0
FL007836,2024-02-19,JFK,LHR,3020,B737,119.8,17.4,2,0,26182.0
FL005316,2024-02-19,JFK,LAX,2145,B789,340.8,9.9,2,0,32213.0
FL001533,2024-02-19,JFK,LAX,2145,B789,333.8,-20.2,2,0,33094.0
FL000290,2024-02-19,ATL,MIA,595,A320,119.6,7.6,2,0,5381.0
FL009400,2024-02-19,JFK,LAX,2145,B737,125.4,-0.5,2,0,19171.0
FL003697,2024-02-19,SFO,SEA,680,A320,131.4,3.7,2,0,5644.0
FL013421,2024-02-19,SFO,SEA,680,A320,117.4,-15.2,2,0,5290.0
FL005880,2024-02-19,DFW,DEN,560,B789,301.5,-10.7,2,0,8094.0
FL014420,2024-02-19,ATL,MIA,595,B738,140.7,21.6,2,0,5248.0
FL010428,2024-02-19,ORD,DFW,720,B789,338.5,-19.4,2,0,10503.0
FL013630,2024-02-19,JFK,LHR,3020,B789,313.9,16.5,2,0,47957.0
FL010363,2024-02-19,JFK,LHR,3020,A321,131.4,-15.0,2,0,26388.0
FL004033,2024-02-19,LAX,SFO,300,A320,122.0,24.4,2,0,2644.0
FL002007,2024-02-19,ATL,MIA,595,A320,125.4,-1.0,2,0,4512.0
FL000800,2024-02-19,SFO,SEA,680,A320,117.3,24.7,2,0,5878.0
FL013629,2024-02-19,JFK,MIA,1090,A321,126.0,23.5,2,0,10090.0
FL012659,2024-02-20,SEA,DEN,890,A320,119.2,20.5,2,1,8106.0
FL009691,2024-02-20,JFK,LAX,2145,B738,123.9,-9.0,2,1,19062.0
FL007481,2024-02-20,LAX,SFO,300,B737,128.8,43.2,2,1,2767.0
FL003325,2024-02-20,SEA,DEN,890,A320,115.9,29.0,2,1,7381.0
FL004384,2024-02-20,JFK,LAX,2145,A321,141.0,23.4,2,1,19722.0
FL014706,2024-02-20,SFO,SEA,680,B738,121.4,22.6,2,1,6460.0
FL014444,2024-02-20,SFO,SEA,680,A321,135.4,-27.1,2,1,5739.0
FL000974,2024-02-20,BOS,ORD,720,A320,117.7,0.0,2,1,6149.0
FL005396,2024-02-20,BOS,ORD,720,B789,302.3,-9.0,2,1,10860.0
FL001722,2024-02-20,ATL,MIA,595,A321,126.8,0.6,2,1,5373.0
FL003411,2024-02-20,SFO,SEA,680,A320,117.6,8.2,2,1,5889.0
FL003416,2024-02-20,JFK,MIA,1090,B789,321.9,-1.1,2,1,16045.0
FL001796,2024-02-20,LAX,SFO,300,A321,127.3,36.7,2,1,2941.0
FL009035,2024-02-20,SEA,DEN,890,A321,135.4,31.7,2,1,8540.0
FL003111,2024-02-20,BOS,ORD,720,B737,129.6,23.2,2,1,6240.0
FL012732,2024-02-20,SEA,DEN,890,B789,336.4,14.1,2,1,13845.0
FL014245,2024-02-20,DFW,DEN,560,B737,112.8,2.3,2,1,4689.0
FL010810,2024-02-20,JFK,LHR,3020,B738,136.5,-14.6,2,1,25569.0
FL007514,2024-02-20,DFW,DEN,560,A320,119.6,-1.2,2,1,4079.0
FL004343,2024-02-20,DFW,DEN,560,B789,337.6,16.1,2,1,8575.0
FL013598,2024-02-20,BOS,ORD,720,B789,325.0,23.0,2,1,9964.0
FL009574,2024-02-20,LAX,SFO,300,B738,127.6,31.9,2,1,2866.0
FL010068,2024-02-20,LAX,SFO,300,B738,137.2,7.3,2,1,2684.0
FL001977,2024-02-20,SEA,DEN,890,B789,327.7,-18.9,2,1,12188.0
FL007830,2024-02-20,LAX,SFO,300,A321,144.2,-1.2,2,1,2722.0
FL009601,2024-02-20,JFK,LAX,2145,A321,144.5,7.3,2,1,18316.0
FL006901,2024-02-20,JFK,MIA,1090,B789,328.0,20.9,2,1,17509.0
FL008365,2024-02-20,JFK,LAX,2145,A320,123.5,19.8,2,1,18683.0
FL000317,2024-02-20,JFK,LAX,2145,A320,131.2,19.7,2,1,18324.0
FL003851,2024-02-20,BOS,ORD,720,B738,118.2,1.0,2,1,6454.0
FL011892,2024-02-21,DFW,DEN,560,B737,115.8,-17.1,2,2,4473.0
FL013809,2024-02-21,DFW,DEN,560,B737,131.6,6.5,2,2,4848.0
FL007186,2024-02-21,DFW,DEN,560,B737,128.9,50.2,2,2,5538.0
FL010202,2024-02-21,JFK,LAX,2145,B789,302.8,9.8,2,2,33603.0
FL007645,2024-02-21,BOS,ORD,720,A320,124.2,39.6,2,2,6371.0
FL009780,2024-02-21,DFW,DEN,560,B738,131.4,39.7,2,2,5307.0
FL012781,2024-02-21,DFW,DEN,560,B737,123.1,33.4,2,2,5036.0
FL006446,2024-02-21,SFO,SEA,680,A320,116.0,3.4,2,2,5465.0
FL012775,2024-02-21,SEA,DEN,890,A320,126.3,38.9,2,2,7811.0
FL007931,2024-02-21,BOS,ORD,720,A321,131.5,-4.5,2,2,6508.0
FL010117,2024-02-21,LAX,SFO,300,B737,132.3,6.4,2,2,2683.0
FL007024,2024-02-22,LAX,SFO,300,A321,125.2,-2.1,2,3,2654.0
FL005461,2024-02-22,ORD,DFW,720,B737,128.2,38.7,2,3,6416.0
FL001656,2024-02-22,JFK,LHR,3020,A321,139.7,8.9,2,3,27870.0
FL011217,2024-02-22,BOS,ORD,720,A321,140.7,-32.6,2,3,5848.0
FL014685,2024-02-22,JFK,MIA,1090,B738,130.0,6.4,2,3,9642.0
FL008542,2024-02-22,SEA,DEN,890,B789,316.6,8.5,2,3,13091.0
FL003012,2024-02-22,JFK,MIA,1090,A320,115.2,-7.2,2,3,9266.0
FL006082,2024-02-22,LAX,SFO,300,B789,324.1,21.4,2,3,4958.0
FL014070,2024-02-22,DFW,DEN,560,B789,308.0,27.0,2,3,8606.0
FL002836,2024-02-22,SEA,DEN,890,B789,330.8,-11.6,2,3,13124.0
FL004394,2024-02-22,JFK,LHR,3020,A321,140.7,3.0,2,3,25522.0
FL000809,2024-02-22,SFO,SEA,680,B789,311.5,1.2,2,3,11305.0
FL002269,2024-02-22,DFW,DEN,560,B738,141.0,39.1,2,3,5618.0
FL008496,2024-02-22,LAX,SFO,300,B789,334.3,-28.9,2,3,4233.0
FL007241,2024-02-22,LAX,SFO,300,A320,129.7,57.2,2,3,2936.0
FL005488,2024-02-23,DFW,DEN,560,B738,118.7,15.3,2,4,5201.0
FL014662,2024-02-23,LAX,SFO,300,B789,323.6,31.4,2,4,4942.0
FL000178,2024-02-23,SFO,SEA,680,A320,130.6,4.3,2,4,5409.0
FL002004,2024-02-23,ORD,DFW,720,B738,134.8,30.8,2,4,6894.0
FL001525,2024-02-23,SFO,SEA,680,B789,330.4,2.6,2,4,10891.0
FL000874,2024-02-23,LAX,SFO,300,B789,322.5,33.3,2,4,4852.0
FL001618,2024-02-23,LAX,SFO,300,A320,124.5,16.0,2,4,2575.0
FL001330,2024-02-23,JFK,MIA,1090,A321,128.1,8.9,2,4,9578.0
FL004068,2024-02-23,BOS,ORD,720,A321,139.5,18.8,2,4,6269.0
FL014748,2024-02-23,DFW,DEN,560,A321,131.4,15.0,2,4,5345.0
FL011691,2024-02-23,SFO,SEA,680,B789,333.3,10.3,2,4,10279.0
FL005456,2024-02-23,JFK,LHR,3020,B738,135.3,7.1,2,4,25383.0
FL003824,2024-02-23,ORD,DFW,720,B737,112.1,29.4,2,4,6202.0
FL002097,2024-02-23,LAX,SFO,300,B789,321.9,-6.4,2,4,4347.0
FL010701,2024-02-23,DFW,DEN,560,B789,307.6,-2.0,2,4,8798.0
FL014358,2024-02-23,ATL,MIA,595,B738,130.6,-10.5,2,4,4876.0
FL006225,2024-02-23,BOS,ORD,720,B789,340.9,-15.6,2,4,11154.0
FL001681,2024-02-23,JFK,LHR,3020,B737,119.8,2.1,2,4,25332.0
FL012846,2024-02-23,JFK,LAX,2145,B737,112.7,9.5,2,4,17839.0
FL007983,2024-02-23,JFK,MIA,1090,A321,143.4,34.4,2,4,10721.0
FL005413,2024-02-23,ORD,DFW,720,B737,121.4,-11.0,2,4,5758.0
FL008560,2024-02-23,JFK,LHR,3020,B738,128.2,-13.0,2,4,24762.0
FL003424,2024-02-23,ATL,MIA,595,A321,123.1,-11.0,2,4,5451.0
FL010297,2024-02-23,LAX,SFO,300,A320,117.5,-11.8,2,4,2500.0
FL007063,2024-02-23,DFW,DEN,560,B738,132.4,10.2,2,4,4864.0
FL003319,2024-02-23,SFO,SEA,680,B737,132.1,37.7,2,4,6647.0
FL010254,2024-02-24,JFK,MIA,1090,B738,140.4,16.0,2,5,9309.0
FL007194,2024-02-24,ORD,DFW,720,A321,133.5,53.3,2,5,6837.0
FL012794,2024-02-24,JFK,MIA,1090,B738,123.9,8.9,2,5,9533.0
FL002782,2024-02-24,LAX,SFO,300,B737,118.8,13.5,2,5,2554.0
FL008239,2024-02-24,JFK,LHR,3020,B737,123.0,2.0,2,5,25234.0
FL005209,2024-02-24,LAX,SFO,300,A321,128.9,39.7,2,5,2898.0
FL012872,2024-02-24,ORD,DFW,720,A321,125.6,-1.8,2,5,5805.0
FL013969,2024-02-24,JFK,MIA,1090,B789,335.5,-2.2,2,5,16037.0
FL009490,2024-02-24,ATL,MIA,595,A320,127.4,-12.7,2,5,4525.0
FL005088,2024-02-24,JFK,LAX,2145,B789,337.8,11.5,2,5,33770.0
FL011001,2024-02-24,SFO,SEA,680,A320,131.7,8.9,2,5,5526.0
FL000014,2024-02-24,JFK,LAX,2145,B738,130.7,20.8,2,5,19757.0
FL014048,2024-02-24,SFO,SEA,680,B737,132.1,-5.7,2,5,5598.0
FL003346,2024-02-24,LAX,SFO,300,B737,125.6,20.7,2,5,2654.0
FL007185,2024-02-24,JFK,LAX,2145,A321,136.1,41.7,2,5,21191.0
FL006704,2024-02-24,JFK,LHR,3020,B737,128.5,-11.1,2,5,24742.0
FL011803,2024-02-24,LAX,SFO,300,B789,318.7,27.2,2,5,4796.0
FL012192,2024-02-24,ATL,MIA,595,B738,135.6,-18.2,2,5,4990.0
FL010908,2024-02-25,SEA,DEN,890,A321,127.4,5.3,2,6,7910.0
FL011200,2024-02-25,SEA,DEN,890,A321,135.8,13.5,2,6,8213.0
FL001843,2024-02-25,BOS,ORD,720,B737,127.2,-4.3,2,6,5896.0
FL000702,2024-02-25,JFK,LHR,3020,A320,116.9,5.2,2,6,24011.0
FL010561,2024-02-25,JFK,LAX,2145,A321,130.4,33.7,2,6,20079.0
FL004185,2024-02-25,DFW,DEN,560,B737,118.0,-11.9,2,6,4339.0
FL003025,2024-02-25,JFK,MIA,1090,B738,132.3,0.3,2,6,9221.0
FL013158,2024-02-25,DFW,DEN,560,B738,118.1,8.8,2,6,4908.0
FL011800,2024-02-25,JFK,LHR,3020,A321,139.6,2.3,2,6,28464.0
FL010497,2024-02-25,LAX,SFO,300,A320,127.5,1.8,2,6,2691.0
FL012105,2024-02-25,ORD,DFW,720,B789,322.7,38.2,2,6,11086.0
FL009706,2024-02-25,DFW,DEN,560,B738,121.2,49.6,2,6,5500.0
FL005151,2024-02-25,JFK,LHR,3020,B738,125.6,2.5,2,6,24251.0
FL008514,2024-02-25,SEA,DEN,890,A321,141.1,26.7,2,6,8253.0
FL004718,2024-02-26,SFO,SEA,680,B789,326.0,2.9,2,0,9692.0
FL008207,2024-02-26,JFK,MIA,1090,A321,136.9,29.2,2,0,9869.0
FL007963,2024-02-26,BOS,ORD,720,A321,139.0,21.4,2,0,6975.0
FL012585,2024-02-26,DFW,DEN,560,A320,119.2,9.7,2,0,4620.0
FL008553,2024-02-26,JFK,LAX,2145,B789,334.2,-8.4,2,0,33468.0
FL013447,2024-02-26,ORD,DFW,720,A320,114.4,-14.0,2,0,5497.0
FL010329,2024-02-26,BOS,ORD,720,A320,127.1,6.6,2,0,6135.0
FL005564,2024-02-26,JFK,MIA,1090,B738,135.1,-2.6,2,0,8869.0
FL006152,2024-02-26,DFW,DEN,560,A320,116.7,16.8,2,0,4843.0
FL005343,2024-02-26,ORD,DFW,720,B737,127.4,51.8,2,0,6832.0
FL004861,2024-02-26,ATL,MIA,595,A320,130.7,43.6,2,0,5168.0
FL000277,2024-02-26,JFK,LAX,2145,A320,129.1,-1.9,2,0,16548.0
FL014980,2024-02-26,DFW,DEN,560,B737,125.9,12.6,2,0,5062.0
FL005613,2024-02-26,BOS,ORD,720,B738,123.0,-5.5,2,0,5766.0
FL002207,2024-02-26,SEA,DEN,890,B737,127.8,-16.1,2,0,7209.0
FL009062,2024-02-26,ORD,DFW,720,B789,318.2,24.4,2,0,11364.0
FL008771,2024-02-26,ATL,MIA,595,A321,125.2,1.8,2,0,5464.0
FL005349,2024-02-26,JFK,LHR,3020,B738,137.6,5.8,2,0,26878.0
FL002716,2024-02-27,LAX,SFO,300,B789,317.9,-0.3,2,1,4518.0
FL002974,2024-02-27,SEA,DEN,890,B737,129.5,1.1,2,1,7329.0
FL000725,2024-02-27,JFK,LAX,2145,B738,129.3,26.0,2,1,20497.0
FL009875,2024-02-27,SFO,SEA,680,B789,327.5,28.4,2,1,10814.0
FL010479,2024-02-27,ATL,MIA,595,B738,133.5,32.6,2,1,5585.0
FL003149,2024-02-27,LAX,SFO,300,A320,126.8,-27.2,2,1,2335.0
FL003270,2024-02-27,DFW,DEN,560,B737,130.2,21.9,2,1,4759.0
FL002288,2024-02-27,DFW,DEN,560,B789,305.9,7.0,2,1,7946.0
FL008646,2024-02-27,LAX,SFO,300,B738,140.0,29.5,2,1,2671.0
FL003097,2024-02-27,SFO,SEA,680,A321,133.5,-8.6,2,1,6041.0
FL000025,2024-02-27,SEA,DEN,890,B789,307.0,-18.0,2,1,13098.0
FL006998,2024-02-27,JFK,LAX,2145,B738,137.1,25.5,2,1,18880.0
FL014649,2024-02-27,JFK,LHR,3020,A321,136.2,-16.3,2,1,23895.0
FL014042,2024-02-27,BOS,ORD,720,B789,320.0,-10.5,2,1,10467.0
FL008935,2024-02-27,JFK,LAX,2145,A320,128.7,-39.2,2,1,14816.0
FL000614,2024-02-27,DFW,DEN,560,B737,120.1,41.1,2,1,4905.0
FL004171,2024-02-27,JFK,MIA,1090,B737,112.5,8.0,2,1,9510.0
FL001459,2024-02-27,LAX,SFO,300,B738,136.2,10.6,2,1,2946.0
FL000944,2024-02-27,SEA,DEN,890,A321,135.9,22.8,2,1,8574.0
FL002459,2024-02-28,JFK,LAX,2145,B789,321.9,30.0,2,2,32318.0
FL001492,2024-02-28,JFK,LAX,2145,A321,123.4,9.5,2,2,19359.0
FL009607,2024-02-28,BOS,ORD,720,B738,118.4,3.5,2,2,6157.0
FL013392,2024-02-28,JFK,MIA,1090,B737,116.4,-12.2,2,2,8970.0
FL012548,2024-02-28,JFK,MIA,1090,B738,123.4,40.5,2,2,10039.0
FL007218,2024-02-28,BOS,ORD,720,B738,135.0,7.4,2,2,6467.0
FL011023,2024-02-28,BOS,ORD,720,A320,118.8,-13.1,2,2,5307.0
FL001248,2024-02-28,LAX,SFO,300,B789,325.0,6.8,2,2,4930.0
FL001290,2024-02-28,SEA,DEN,890,B738,137.0,-30.8,2,2,7044.0
FL012832,2024-02-28,ATL,MIA,595,B738,126.3,14.8,2,2,5320.0
FL010881,2024-02-28,SFO,SEA,680,A321,144.8,2.2,2,2,6119.0
FL007733,2024-02-28,JFK,LHR,3020,A321,142.7,-2.0,2,2,25310.0
FL006931,2024-02-28,BOS,ORD,720,B789,337.1,21.3,2,2,11083.0
FL002924,2024-02-28,JFK,MIA,1090,B789,322.6,1.8,2,2,17486.0
FL010919,2024-02-28,SFO,SEA,680,B738,126.3,-15.7,2,2,5311.0
FL002605,2024-02-28,ORD,DFW,720,B789,318.9,3.7,2,2,10411.0
FL007774,2024-02-29,JFK,LAX,2145,B737,117.3,-7.3,2,3,16920.0
FL009790,2024-02-29,JFK,LAX,2145,A321,130.0,-7.5,2,3,19318.0
FL013670,2024-02-29,ATL,MIA,595,B789,324.7,17.9,2,3,9516.0
FL014566,2024-02-29,JFK,LAX,2145,A320,117.2,16.4,2,3,18053.0
FL004519,2024-02-29,SEA,DEN,890,A320,126.1,-0.9,2,3,6901.0
FL002474,2024-02-29,JFK,MIA,1090,A320,125.9,-9.4,2,3,8361.0
FL008359,2024-02-29,ATL,MIA,595,A321,139.1,38.4,2,3,5684.0
FL013503,2024-02-29,JFK,LAX,2145,B738,128.8,-23.0,2,3,16566.0
FL011790,2024-02-29,LAX,SFO,300,B789,323.8,24.6,2,3,4561.0
FL008574,2024-02-29,DFW,DEN,560,B738,132.3,11.1,2,3,5090.0
FL007071,2024-02-29,ATL,MIA,595,A321,139.3,9.7,2,3,5248.0
FL009515,2024-02-29,JFK,LAX,2145,A321,131.3,46.5,2,3,19848.0
FL010377,2024-02-29,BOS,ORD,720,A320,127.8,27.7,2,3,6315.0
FL006011,2024-02-29,LAX,SFO,300,B737,123.2,-2.0,2,3,2381.0
FL007870,2024-02-29,JFK,MIA,1090,B737,118.8,13.8,2,3,9479.0
FL000412,2024-02-29,SEA,DEN,890,B789,311.1,-12.1,2,3,13397.0
FL007126,2024-02-29,JFK,LHR,3020,A321,134.6,-6.0,2,3,26848.0
FL005123,2024-02-29,BOS,ORD,720,B789,337.4,-30.7,2,3,10101.0
FL007467,2024-02-29,JFK,LAX,2145,B789,319.3,17.3,2,3,31089.0
FL011332,2024-03-01,SEA,DEN,890,A320,131.2,23.6,3,4,7623.0
FL010371,2024-03-01,ATL,MIA,595,A321,125.4,41.1,3,4,5688.0
FL012566,2024-03-01,SFO,SEA,680,A321,122.8,6.2,3,4,6329.0
FL011245,2024-03-01,SFO,SEA,680,A320,130.2,19.8,3,4,5581.0
FL010350,2024-03-01,LAX,SFO,300,B738,119.4,9.4,3,4,2665.0
FL009196,2024-03-01,JFK,LAX,2145,A321,141.1,43.0,3,4,21622.0
FL001456,2024-03-01,JFK,LAX,2145,A321,128.3,7.6,3,4,18790.0
FL004028,2024-03-01,ORD,DFW,720,B737,119.0,-12.1,3,4,5706.0
FL006470,2024-03-01,LAX,SFO,300,B738,121.9,3.9,3,4,2654.0
FL007937,2024-03-01,SEA,DEN,890,A321,133.2,-1.6,3,4,8398.0
FL006768,2024-03-01,SFO,SEA,680,A320,117.3,-2.6,3,4,5392.0
FL005064,2024-03-01,LAX,SFO,300,B789,339.8,20.9,3,4,4720.0
FL003065,2024-03-01,DFW,DEN,560,A320,122.5,6.3,3,4,4643.0
FL011185,2024-03-01,SFO,SEA,680,A321,142.4,18.7,3,4,6369.0
FL010486,2024-03-01,BOS,ORD,720,B738,135.4,-15.6,3,4,5853.0
FL004437,2024-03-01,ATL,MIA,595,A320,123.6,-26.6,3,4,4493.0
FL013358,2024-03-01,JFK,MIA,1090,B738,128.4,13.1,3,4,10097.0
FL004357,2024-03-01,JFK,LHR,3020,A320,132.6,23.7,3,4,26210.0
FL009415,2024-03-01,JFK,LHR,3020,B737,114.1,16.8,3,4,26068.0
FL011035,2024-03-01,JFK,LHR,3020,A321,138.0,14.6,3,4,28638.0
FL000539,2024-03-01,ATL,MIA,595,B789,325.3,-0.0,3,4,9355.0
FL011204,2024-03-01,BOS,ORD,720,B738,123.7,-0.3,3,4,5960.0
FL003087,2024-03-01,SFO,SEA,680,B738,133.8,-9.7,3,4,5579.0
FL000232,2024-03-01,DFW,DEN,560,B789,310.5,7.9,3,4,8915.0
FL008329,2024-03-01,ORD,DFW,720,B737,128.9,14.6,3,4,6506.0
FL014401,2024-03-01,ATL,MIA,595,A321,137.4,14.4,3,4,5394.0
FL005195,2024-03-01,ORD,DFW,720,B789,337.5,12.4,3,4,11860.0
FL011883,2024-03-01,SEA,DEN,890,A320,124.2,3.3,3,4,7305.0
FL012979,2024-03-01,SFO,SEA,680,A320,118.5,18.8,3,4,6072.0
FL005626,2024-03-02,BOS,ORD,720,B789,338.4,14.9,3,5,10969.0
FL007053,2024-03-02,ORD,DFW,720,A320,115.9,1.0,3,5,5597.0
FL014341,2024-03-02,LAX,SFO,300,A321,128.6,4.7,3,5,2797.0
FL004912,2024-03-02,BOS,ORD,720,B737,130.6,-14.5,3,5,5633.0
FL012788,2024-03-02,ORD,DFW,720,B737,121.9,3.4,3,5,6155.0
FL009081,2024-03-02,DFW,DEN,560,A321,137.6,35.8,3,5,5452.0
FL003133,2024-03-02,JFK,MIA,1090,B738,127.4,7.4,3,5,9306.0
FL000279,2024-03-02,ATL,MIA,595,B738,120.9,18.3,3,5,5464.0
FL010573,2024-03-02,BOS,ORD,720,A321,130.7,-0.5,3,5,6347.0
FL004653,2024-03-02,JFK,LHR,3020,A320,113.4,7.0,3,5,24182.0
FL009816,2024-03-02,LAX,SFO,300,B737,130.5,5.2,3,5,2802.0
FL002813,2024-03-02,ATL,MIA,595,B738,129.6,46.4,3,5,5550.0
FL009368,2024-03-02,SFO,SEA,680,B737,123.4,14.2,3,5,5856.0
FL000481,2024-03-02,JFK,LHR,3020,A321,128.1,2.0,3,5,29698.0
FL008179,2024-03-02,DFW,DEN,560,B737,129.3,-16.9,3,5,4571.0
FL005099,2024-03-02,LAX,SFO,300,A320,122.6,-3.6,3,5,2507.0
FL012194,2024-03-02,BOS,ORD,720,A320,118.9,-12.0,3,5,5515.0
FL014842,2024-03-02,SEA,DEN,890,A320,117.7,28.3,3,5,7754.0
