flight_id,date,origin,dest,distance_nm,aircraft_type,takeoff_weight_klbs,headwind_kt,month,day_of_week,actual_trip_fuel_kg,retrofitted
W2001570,2025-02-23,ORD,DFW,720,B737,126.3,-6.9,2,6,5312.0,True
W2001316,2025-02-23,JFK,MIA,1090,B738,131.5,2.8,2,6,9102.0,True
W2002612,2025-02-23,LAX,SFO,300,B737,118.5,25.6,2,6,2645.0,True
W2002927,2025-02-23,JFK,LHR,3020,B737,115.5,20.4,2,6,22640.0,True
W2000614,2025-02-23,ORD,DFW,720,B738,124.4,22.5,2,6,5492.0,True
W2001529,2025-02-23,JFK,MIA,1090,A320,113.8,32.3,2,6,8056.0,True
W2000543,2025-02-23,SEA,DEN,890,B737,131.7,12.0,2,6,6675.0,True
W2001254,2025-02-23,ATL,MIA,595,B737,130.3,5.8,2,6,4602.0,True
W2002762,2025-02-23,ORD,DFW,720,A321,125.5,2.2,2,6,6065.0,True
W2000413,2025-02-23,JFK,MIA,1090,B789,332.6,-21.1,2,6,14029.0,True
W2000486,2025-02-23,SFO,SEA,680,B789,339.9,6.5,2,6,9731.0,True
W2000060,2025-02-23,JFK,LAX,2145,B738,140.9,-9.5,2,6,16975.0,True
W2000965,2025-02-23,JFK,MIA,1090,A320,122.9,19.2,2,6,8369.0,True
W2002751,2025-02-23,JFK,MIA,1090,A320,123.7,-10.4,2,6,8015.0,True
W2000051,2025-02-23,JFK,LAX,2145,A321,144.4,34.9,2,6,18815.0,True
W2002732,2025-02-23,BOS,ORD,720,A320,116.6,-20.3,2,6,4995.0,True
W2002453,2025-02-23,BOS,ORD,720,B738,129.4,9.5,2,6,5068.0,True
W2000987,2025-02-23,SEA,DEN,890,B738,138.3,12.1,2,6,7735.0,True
W2001482,2025-02-24,SEA,DEN,890,B737,118.4,0.7,2,0,6635.0,True
W2001115,2025-02-24,BOS,ORD,720,B738,121.3,-33.2,2,0,5278.0,True
W2002551,2025-02-24,JFK,LHR,3020,A320,119.8,41.0,2,0,24615.0,True
W2001489,2025-02-24,LAX,SFO,300,A320,125.9,24.0,2,0,2453.0,True
W2000374,2025-02-24,SFO,SEA,680,B738,140.8,6.6,2,0,5588.0,True
W2000429,2025-02-24,SFO,SEA,680,B789,303.3,1.9,2,0,9549.0,True
W2002509,2025-02-24,JFK,LHR,3020,B789,304.5,38.1,2,0,45824.0,True
W2001545,2025-02-24,JFK,LHR,3020,A320,126.8,-10.8,2,0,22335.0,True
W2002120,2025-02-24,BOS,ORD,720,B737,126.1,10.1,2,0,5630.0,True
W2000256,2025-02-24,JFK,LAX,2145,B738,132.0,33.6,2,0,18487.0,True
W2001978,2025-02-24,SEA,DEN,890,B738,132.6,-1.5,2,0,6830.0,True
W2002871,2025-02-24,DFW,DEN,560,A321,126.0,13.3,2,0,5017.0,True
W2002923,2025-02-24,JFK,MIA,1090,A321,125.5,-4.6,2,0,8973.0,True
W2000584,2025-02-24,BOS,ORD,720,B738,119.0,34.9,2,0,6316.0,True
W2000571,2025-02-24,LAX,SFO,300,A321,144.9,-12.6,2,0,2394.0,True
W2000899,2025-02-24,SFO,SEA,680,B737,122.9,11.5,2,0,5302.0,True
W2001463,2025-02-24,ATL,MIA,595,B738,129.7,13.7,2,0,4788.0,True
W2000311,2025-02-24,SFO,SEA,680,A320,130.2,-12.9,2,0,4868.0,True
W2002901,2025-02-24,JFK,MIA,1090,B789,339.8,-13.6,2,0,16518.0,True
W2000360,2025-02-24,SEA,DEN,890,A321,143.4,46.8,2,0,8198.0,True
W2000649,2025-02-24,DFW,DEN,560,A320,122.8,-13.3,2,0,4309.0,True
W2002331,2025-02-24,SEA,DEN,890,A320,129.4,14.5,2,0,7436.0,True
W2002244,2025-02-24,JFK,LHR,3020,B789,300.0,9.8,2,0,45497.0,True
W2000069,2025-02-24,DFW,DEN,560,B789,312.8,26.2,2,0,8294.0,True
W2000769,2025-02-24,JFK,LAX,2145,B737,117.6,22.9,2,0,17607.0,True
W2000056,2025-02-24,SEA,DEN,890,B738,124.9,16.4,2,0,7070.0,True
W2002235,2025-02-24,ATL,MIA,595,A320,128.2,6.7,2,0,4205.0,True
W2000104,2025-02-24,DFW,DEN,560,B738,140.4,15.4,2,0,4638.0,True
W2000985,2025-02-24,DFW,DEN,560,B738,134.2,12.2,2,0,4627.0,True
W2002560,2025-02-24,BOS,ORD,720,B789,339.8,-24.0,2,0,10045.0,True
W2000706,2025-02-24,BOS,ORD,720,B738,121.7,-12.9,2,0,5463.0,True
W2001946,2025-02-24,LAX,SFO,300,B789,321.9,19.9,2,0,4245.0,True
W2002356,2025-02-24,SFO,SEA,680,A321,139.2,10.2,2,0,5736.0,True
W2000983,2025-02-24,BOS,ORD,720,B738,136.8,-0.4,2,0,5542.0,True
W2002622,2025-02-24,JFK,LHR,3020,A321,126.7,37.1,2,0,27371.0,True
W2002456,2025-02-24,JFK,LAX,2145,B789,325.4,-3.6,2,0,29832.0,True
W2000030,2025-02-24,LAX,SFO,300,A320,121.5,39.2,2,0,2232.0,True
W2002291,2025-02-24,ATL,MIA,595,B737,113.0,8.3,2,0,4572.0,True
W2001805,2025-02-24,ORD,DFW,720,B789,327.9,-4.2,2,0,9942.0,True
W2001775,2025-02-24,SEA,DEN,890,B738,120.3,-22.4,2,0,6468.0,True
W2000461,2025-02-24,ATL,MIA,595,A321,128.1,12.0,2,0,4949.0,True
W2002895,2025-02-25,ORD,DFW,720,B737,125.7,-3.0,2,1,5696.0,True
W2001869,2025-02-25,ORD,DFW,720,B789,338.3,-7.8,2,1,9944.0,True
W2002576,2025-02-25,LAX,SFO,300,B789,331.6,20.8,2,1,4424.0,True
W2001428,2025-02-25,SEA,DEN,890,A321,128.8,45.7,2,1,8309.0,True
W2002865,2025-02-25,JFK,MIA,1090,B738,137.4,1.0,2,1,8657.0,True
W2000474,2025-02-25,ORD,DFW,720,A320,126.1,-5.1,2,1,5484.0,True
W2000411,2025-02-25,SEA,DEN,890,B738,127.0,6.0,2,1,7493.0,True
W2001454,2025-02-25,BOS,ORD,720,B737,126.9,0.6,2,1,5240.0,True
W2002424,2025-02-25,DFW,DEN,560,B738,130.0,3.7,2,1,4400.0,True
W2001437,2025-02-25,SFO,SEA,680,B738,139.9,-0.4,2,1,5447.0,True
W2000414,2025-02-25,JFK,LAX,2145,A320,113.2,12.5,2,1,17420.0,True
W2001399,2025-02-25,JFK,LHR,3020,A321,139.8,33.8,2,1,24243.0,True
W2001382,2025-02-25,JFK,LHR,3020,A321,133.3,34.4,2,1,25791.0,True
W2002150,2025-02-25,SEA,DEN,890,A321,139.8,14.4,2,1,7529.0,True
W2001658,2025-02-25,JFK,LAX,2145,B789,318.5,36.5,2,1,30122.0,True
W2001688,2025-02-25,ORD,DFW,720,B738,139.3,8.4,2,1,6053.0,True
W2000135,2025-02-25,BOS,ORD,720,B789,328.4,3.3,2,1,9414.0,True
W2000343,2025-02-25,JFK,MIA,1090,B738,125.7,-0.2,2,1,9152.0,True
W2001723,2025-02-25,ORD,DFW,720,B737,117.2,-1.9,2,1,5514.0,True
W2000671,2025-02-25,BOS,ORD,720,B738,135.4,57.0,2,1,6626.0,True
W2001967,2025-02-25,BOS,ORD,720,B737,119.1,-21.6,2,1,5379.0,True
W2002385,2025-02-25,SEA,DEN,890,B738,119.5,-15.3,2,1,6106.0,True
W2001665,2025-02-25,SFO,SEA,680,A321,143.0,7.8,2,1,5729.0,True
W2000214,2025-02-25,JFK,LAX,2145,B789,326.4,29.8,2,1,30466.0,True
W2002434,2025-02-25,JFK,LAX,2145,A321,143.2,4.7,2,1,17376.0,True
W2000641,2025-02-25,DFW,DEN,560,B789,325.0,20.3,2,1,8089.0,True
W2002926,2025-02-25,BOS,ORD,720,B789,323.4,4.3,2,1,9330.0,True
W2000294,2025-02-25,JFK,LHR,3020,A321,140.2,21.7,2,1,24983.0,True
W2001229,2025-02-25,LAX,SFO,300,B789,311.8,-16.8,2,1,4113.0,True
W2000534,2025-02-25,BOS,ORD,720,B789,299.5,18.7,2,1,9775.0,True
W2000940,2025-02-25,ATL,MIA,595,B737,127.6,11.1,2,1,4803.0,True
W2002245,2025-02-25,JFK,MIA,1090,A320,118.8,11.6,2,1,7867.0,True
W2000930,2025-02-26,SFO,SEA,680,A321,139.0,15.9,2,2,5858.0,True
W2002585,2025-02-26,LAX,SFO,300,B738,139.7,-13.2,2,2,2342.0,True
W2000877,2025-02-26,BOS,ORD,720,B738,119.8,-8.0,2,2,5501.0,True
W2002869,2025-02-26,DFW,DEN,560,B738,133.1,20.8,2,2,4831.0,True
W2001044,2025-02-26,DFW,DEN,560,A320,114.2,28.6,2,2,4531.0,True
W2000722,2025-02-26,SFO,SEA,680,B737,119.5,-19.2,2,2,5078.0,True
W2002800,2025-02-26,JFK,MIA,1090,B737,114.7,9.8,2,2,8603.0,True
W2001933,2025-02-26,BOS,ORD,720,A321,129.1,20.2,2,2,6068.0,True
W2001162,2025-02-26,SFO,SEA,680,A321,124.7,-23.1,2,2,5449.0,True
W2001314,2025-02-26,ORD,DFW,720,A321,139.0,10.9,2,2,6161.0,True
W2000646,2025-02-26,JFK,LAX,2145,B738,127.8,-12.4,2,2,16367.0,True
W2002846,2025-02-26,BOS,ORD,720,B738,128.5,-11.4,2,2,5372.0,True
W2002386,2025-02-26,SEA,DEN,890,B738,119.7,-11.8,2,2,6923.0,True
W2001756,2025-02-26,SFO,SEA,680,A321,142.8,23.8,2,2,5687.0,True
W2000904,2025-02-26,JFK,LHR,3020,B737,126.5,9.2,2,2,22379.0,True
W2000048,2025-02-26,ORD,DFW,720,A321,127.0,12.9,2,2,6128.0,True
W2002145,2025-02-26,JFK,LAX,2145,B789,339.5,11.9,2,2,28562.0,True
W2002143,2025-02-26,JFK,LHR,3020,A320,119.5,41.0,2,2,24519.0,True
W2000301,2025-02-26,DFW,DEN,560,B737,114.3,-15.1,2,2,4511.0,True
W2002183,2025-02-26,SEA,DEN,890,A321,125.7,-22.4,2,2,6795.0,True
W2001666,2025-02-26,BOS,ORD,720,B789,311.1,-36.4,2,2,9352.0,True
W2002522,2025-02-26,SEA,DEN,890,B738,133.7,10.2,2,2,7202.0,True
W2000028,2025-02-26,ATL,MIA,595,B789,299.9,-3.6,2,2,8307.0,True
W2000071,2025-02-26,JFK,LAX,2145,B789,327.9,32.2,2,2,30248.0,True
W2000212,2025-02-26,JFK,MIA,1090,A321,131.3,11.3,2,2,8847.0,True
W2001705,2025-02-26,LAX,SFO,300,B789,299.9,7.9,2,2,3981.0,True
W2001512,2025-02-26,ORD,DFW,720,B738,129.6,-12.2,2,2,5878.0,True
W2002445,2025-02-26,LAX,SFO,300,B738,119.6,17.8,2,2,2451.0,True
W2001987,2025-02-26,SFO,SEA,680,A321,133.5,11.1,2,2,5766.0,True
W2001396,2025-02-26,BOS,ORD,720,B789,342.7,-0.0,2,2,9672.0,True
W2001390,2025-02-26,JFK,LHR,3020,B737,122.4,31.9,2,2,24798.0,True
W2001861,2025-02-26,JFK,MIA,1090,B738,128.8,-23.5,2,2,8260.0,True
W2000629,2025-02-27,BOS,ORD,720,B737,124.3,23.6,2,3,5603.0,True
W2002444,2025-02-27,SEA,DEN,890,A320,120.8,-7.0,2,3,6938.0,True
W2002373,2025-02-27,DFW,DEN,560,A321,138.0,-35.4,2,3,4236.0,True
W2002648,2025-02-27,JFK,MIA,1090,B738,127.2,-12.9,2,3,8765.0,True
W2000223,2025-02-27,JFK,MIA,1090,B789,322.0,-13.8,2,3,13869.0,True
W2002119,2025-02-27,JFK,MIA,1090,B737,126.4,16.4,2,3,9016.0,True
W2000670,2025-02-27,JFK,LHR,3020,B738,120.2,25.1,2,3,24818.0,True
W2000651,2025-02-27,SEA,DEN,890,B737,115.9,-10.1,2,3,6580.0,True
W2002569,2025-02-27,JFK,LAX,2145,B737,127.0,-5.1,2,3,15589.0,True
W2001958,2025-02-27,ATL,MIA,595,B789,319.7,42.7,2,3,8585.0,True
W2002232,2025-02-27,JFK,LHR,3020,A321,139.3,29.1,2,3,26477.0,True
W2001592,2025-02-27,ORD,DFW,720,B789,338.4,-15.0,2,3,9429.0,True
W2002791,2025-02-27,LAX,SFO,300,B789,302.5,32.3,2,3,4295.0,True
W2001806,2025-02-27,ORD,DFW,720,B738,130.6,5.6,2,3,5569.0,True
W2000161,2025-02-27,SEA,DEN,890,A320,128.3,-8.3,2,3,6806.0,True
W2002960,2025-02-27,JFK,LAX,2145,B737,125.7,4.4,2,3,15775.0,True
W2002399,2025-02-27,JFK,LAX,2145,B738,139.7,10.4,2,3,17349.0,True
W2001219,2025-02-27,ORD,DFW,720,A321,139.7,5.9,2,3,6080.0,True
W2001630,2025-02-27,SEA,DEN,890,B738,136.7,-9.7,2,3,7093.0,True
W2000724,2025-02-27,ORD,DFW,720,B737,125.0,5.8,2,3,5886.0,True
W2000484,2025-02-27,JFK,LAX,2145,A320,125.3,2.4,2,3,15694.0,True
W2002545,2025-02-27,BOS,ORD,720,A321,139.8,-13.0,2,3,6037.0,True
W2000450,2025-02-27,ORD,DFW,720,B737,126.8,12.0,2,3,5830.0,True
W2001765,2025-02-27,LAX,SFO,300,A321,137.8,-6.5,2,3,2411.0,True
W2002618,2025-02-27,SFO,SEA,680,A321,139.2,2.2,2,3,5193.0,True
W2000335,2025-02-27,JFK,LHR,3020,B738,130.2,31.1,2,3,27676.0,True
W2000933,2025-02-27,JFK,MIA,1090,A320,120.8,39.2,2,3,9546.0,True
W2001742,2025-02-27,BOS,ORD,720,B789,328.0,-4.7,2,3,9862.0,True
W2002892,2025-02-27,ATL,MIA,595,A320,120.9,-2.1,2,3,4310.0,True
W2000447,2025-02-27,JFK,LHR,3020,B737,124.0,35.5,2,3,24741.0,True
W2000540,2025-02-27,LAX,SFO,300,B738,134.6,-15.0,2,3,2342.0,True
W2000026,2025-02-27,ATL,MIA,595,B738,131.6,-15.1,2,3,4605.0,True
W2002902,2025-02-27,SEA,DEN,890,A321,132.1,-8.5,2,3,7377.0,True
W2001230,2025-02-27,SFO,SEA,680,B738,120.2,4.6,2,3,5598.0,True
W2001835,2025-02-27,LAX,SFO,300,B789,303.7,27.7,2,3,4412.0,True
W2000880,2025-02-27,DFW,DEN,560,A321,123.5,23.5,2,3,4653.0,True
W2001269,2025-02-27,DFW,DEN,560,B738,132.4,12.2,2,3,4588.0,True
W2000405,2025-02-27,JFK,LHR,3020,B738,123.6,37.1,2,3,25913.0,True
W2000756,2025-02-28,DFW,DEN,560,B737,121.9,25.6,2,4,4798.0,True
W2002793,2025-02-28,SEA,DEN,890,B737,132.0,22.3,2,4,7741.0,True
W2000063,2025-02-28,JFK,MIA,1090,B738,131.6,3.6,2,4,9519.0,True
W2000932,2025-02-28,JFK,LAX,2145,A320,115.1,-8.4,2,4,15139.0,True
W2002448,2025-02-28,JFK,LAX,2145,B737,123.5,47.0,2,4,16761.0,True
W2001741,2025-02-28,JFK,LAX,2145,A320,127.3,30.3,2,4,17138.0,True
W2000868,2025-02-28,ORD,DFW,720,B789,304.5,-28.9,2,4,9775.0,True
W2000049,2025-02-28,JFK,LHR,3020,A320,132.3,9.4,2,4,25576.0,True
W2000865,2025-02-28,SFO,SEA,680,B789,316.3,35.7,2,4,9580.0,True
W2002261,2025-02-28,JFK,LAX,2145,B737,130.9,0.5,2,4,14762.0,True
W2001769,2025-02-28,JFK,MIA,1090,B737,120.5,-15.6,2,4,8048.0,True
W2002742,2025-02-28,JFK,LHR,3020,A321,134.7,8.0,2,4,24949.0,True
W2002748,2025-02-28,JFK,MIA,1090,A320,123.1,23.5,2,4,8827.0,True
W2001378,2025-02-28,ATL,MIA,595,A321,140.9,13.9,2,4,5071.0,True
W2001068,2025-02-28,BOS,ORD,720,A321,130.2,11.5,2,4,5964.0,True
W2000415,2025-02-28,ORD,DFW,720,B738,120.9,-19.0,2,4,4942.0,True
W2002591,2025-02-28,JFK,LAX,2145,B789,334.9,3.9,2,4,28453.0,True
W2002126,2025-02-28,ATL,MIA,595,A320,124.1,33.1,2,4,4893.0,True
W2001452,2025-02-28,SFO,SEA,680,A321,143.2,27.9,2,4,5990.0,True
W2000473,2025-02-28,SEA,DEN,890,B789,330.1,0.6,2,4,12722.0,True
W2000526,2025-02-28,JFK,LHR,3020,A320,132.8,20.0,2,4,24901.0,True
W2000324,2025-02-28,BOS,ORD,720,B789,304.3,1.5,2,4,11233.0,True
W2001224,2025-02-28,JFK,LHR,3020,A321,125.7,23.5,2,4,25388.0,True
W2002521,2025-02-28,JFK,LAX,2145,A321,134.8,9.1,2,4,17999.0,True
W2002695,2025-02-28,JFK,LAX,2145,A320,114.8,-8.1,2,4,16256.0,True
W2002433,2025-02-28,JFK,MIA,1090,B738,134.7,-9.4,2,4,8665.0,True
W2002933,2025-02-28,ATL,MIA,595,B737,116.0,17.6,2,4,4570.0,True
W2001183,2025-02-28,BOS,ORD,720,A320,126.3,35.8,2,4,5946.0,True
W2002067,2025-02-28,LAX,SFO,300,B738,121.0,-5.3,2,4,2344.0,True
W2000209,2025-02-28,SFO,SEA,680,B738,140.1,-2.7,2,4,5374.0,True
W2002666,2025-02-28,ORD,DFW,720,A321,140.6,-2.2,2,4,5618.0,True
W2001815,2025-02-28,JFK,LHR,3020,B738,134.1,35.4,2,4,24961.0,True
W2001623,2025-02-28,JFK,LAX,2145,B738,123.6,10.7,2,4,16208.0,True
W2000689,2025-02-28,ORD,DFW,720,B737,122.1,14.0,2,4,5627.0,True
W2002954,2025-02-28,JFK,MIA,1090,B737,113.6,5.6,2,4,8695.0,True
W2000182,2025-02-28,JFK,LHR,3020,A321,142.9,54.5,2,4,26465.0,True
W2002818,2025-02-28,JFK,LHR,3020,B737,113.5,42.6,2,4,25782.0,True
W2002997,2025-03-01,ATL,MIA,595,B737,117.7,11.1,3,5,4744.0,True
W2000884,2025-03-01,JFK,LHR,3020,B738,134.8,15.6,3,5,24578.0,True
W2000881,2025-03-01,JFK,LAX,2145,B789,304.9,-13.9,3,5,28833.0,True
W2000432,2025-03-01,ORD,DFW,720,A320,114.7,6.2,3,5,5333.0,True
W2002354,2025-03-01,ATL,MIA,595,B789,304.1,30.1,3,5,8436.0,True
W2000392,2025-03-01,BOS,ORD,720,A320,132.6,4.8,3,5,5943.0,True
W2002968,2025-03-01,DFW,DEN,560,A321,132.0,16.7,3,5,4998.0,True
W2002343,2025-03-01,LAX,SFO,300,A320,128.2,8.7,3,5,2242.0,True
W2002095,2025-03-01,JFK,MIA,1090,A321,124.8,-12.2,3,5,8593.0,True
W2000764,2025-03-01,SFO,SEA,680,A321,123.1,2.8,3,5,5618.0,True
W2000195,2025-03-01,JFK,LAX,2145,A321,134.1,-0.4,3,5,17836.0,True
W2000559,2025-03-01,JFK,LHR,3020,A320,128.4,33.6,3,5,25233.0,True
W2000603,2025-03-01,DFW,DEN,560,A321,138.5,-2.1,3,5,4723.0,True
W2000200,2025-03-01,JFK,MIA,1090,B789,306.2,-6.1,3,5,15043.0,True
W2002753,2025-03-01,LAX,SFO,300,A320,131.2,5.2,3,5,2361.0,True
W2002779,2025-03-01,ATL,MIA,595,B737,130.8,11.9,3,5,4609.0,True
W2000126,2025-03-01,DFW,DEN,560,B789,342.9,27.2,3,5,8319.0,True
W2000606,2025-03-01,DFW,DEN,560,A320,115.6,14.1,3,5,4542.0,True
W2002270,2025-03-01,ATL,MIA,595,B789,329.7,-22.6,3,5,7645.0,True
W2001193,2025-03-01,JFK,MIA,1090,B737,132.1,8.0,3,5,8145.0,True
W2001451,2025-03-01,JFK,MIA,1090,B789,330.0,-2.8,3,5,14564.0,True
W2001227,2025-03-01,LAX,SFO,300,A321,139.6,-3.5,3,5,2480.0,True
W2001962,2025-03-01,LAX,SFO,300,B789,317.2,-1.9,3,5,4126.0,True
W2001287,2025-03-01,BOS,ORD,720,A321,138.8,1.8,3,5,5712.0,True
W2001543,2025-03-01,ORD,DFW,720,B738,132.3,18.9,3,5,6170.0,True
W2001147,2025-03-01,JFK,LHR,3020,A320,131.3,23.7,3,5,23856.0,True
W2001979,2025-03-01,JFK,LHR,3020,A321,128.7,26.5,3,5,25569.0,True
W2001158,2025-03-01,SFO,SEA,680,B789,337.4,16.1,3,5,10023.0,True
W2002508,2025-03-01,JFK,MIA,1090,B789,339.6,2.6,3,5,15450.0,True
W2001058,2025-03-01,SFO,SEA,680,B737,118.0,25.4,3,5,5359.0,True
W2002625,2025-03-01,SEA,DEN,890,A320,128.8,-25.3,3,5,6201.0,True
W2001313,2025-03-02,BOS,ORD,720,B737,130.7,-18.8,3,6,5310.0,True
W2002483,2025-03-02,JFK,MIA,1090,B738,119.3,-15.7,3,6,8276.0,True
W2001807,2025-03-02,SEA,DEN,890,A321,132.4,10.2,3,6,7653.0,True
W2002020,2025-03-02,LAX,SFO,300,A320,126.5,-5.6,3,6,2183.0,True
W2000186,2025-03-02,ATL,MIA,595,A321,125.3,-2.5,3,6,4896.0,True
W2002788,2025-03-02,JFK,MIA,1090,A321,122.9,0.2,3,6,8930.0,True
W2000789,2025-03-02,JFK,LAX,2145,B738,131.8,2.2,3,6,15655.0,True
W2000417,2025-03-02,SEA,DEN,890,B738,126.3,-14.7,3,6,6823.0,True
W2002697,2025-03-02,SFO,SEA,680,B789,305.6,7.9,3,6,9623.0,True
W2001844,2025-03-02,ATL,MIA,595,A320,114.9,-9.9,3,6,4343.0,True
W2002609,2025-03-02,BOS,ORD,720,A321,126.7,-0.6,3,6,5923.0,True
W2000812,2025-03-02,DFW,DEN,560,B789,323.5,19.2,3,6,7797.0,True
W2000654,2025-03-02,ORD,DFW,720,B737,112.9,20.5,3,6,5989.0,True
W2000894,2025-03-02,ATL,MIA,595,B738,138.7,-6.7,3,6,4591.0,True
W2002267,2025-03-02,LAX,SFO,300,A321,129.1,19.2,3,6,2440.0,True
W2002512,2025-03-02,SEA,DEN,890,B789,300.7,2.7,3,6,12937.0,True
W2001111,2025-03-02,ORD,DFW,720,B789,317.2,-19.3,3,6,10209.0,True
W2002947,2025-03-02,SEA,DEN,890,B789,336.2,32.6,3,6,12695.0,True
W2002652,2025-03-02,BOS,ORD,720,A321,142.9,3.5,3,6,6189.0,True
W2001432,2025-03-02,ORD,DFW,720,B738,138.3,1.2,3,6,5488.0,True
W2001279,2025-03-02,LAX,SFO,300,B738,123.0,30.0,3,6,2678.0,True
W2001109,2025-03-02,ATL,MIA,595,B789,337.1,24.6,3,6,8345.0,True
W2002764,2025-03-02,SFO,SEA,680,B789,329.0,34.3,3,6,10889.0,True
W2000901,2025-03-03,ATL,MIA,595,B738,122.7,-3.5,3,0,4637.0,True
W2000236,2025-03-03,JFK,LAX,2145,B789,322.6,28.8,3,0,31330.0,True
W2000196,2025-03-03,ATL,MIA,595,B738,130.5,-21.9,3,0,4666.0,True
W2001103,2025-03-03,JFK,LHR,3020,A320,131.3,39.6,3,0,24835.0,True
W2000128,2025-03-03,LAX,SFO,300,B738,138.4,35.3,3,0,2640.0,True
W2002050,2025-03-03,ATL,MIA,595,A321,129.0,-9.4,3,0,5202.0,True
W2001639,2025-03-03,ATL,MIA,595,B738,140.2,-2.7,3,0,4351.0,True
W2001554,2025-03-03,JFK,MIA,1090,B738,123.6,26.0,3,0,9055.0,True
W2000699,2025-03-03,JFK,LHR,3020,A320,129.4,30.0,3,0,24619.0,True
W2002544,2025-03-03,LAX,SFO,300,A320,130.6,13.4,3,0,2379.0,True
W2001026,2025-03-03,JFK,LHR,3020,A321,130.1,30.0,3,0,25834.0,True
W2002111,2025-03-03,SFO,SEA,680,B738,125.4,7.2,3,0,5508.0,True
W2000259,2025-03-03,ATL,MIA,595,A320,132.8,-5.8,3,0,4455.0,True
W2002170,2025-03-03,SFO,SEA,680,A321,133.1,0.1,3,0,5626.0,True
W2000942,2025-03-03,ATL,MIA,595,B789,299.7,-29.0,3,0,8520.0,True
W2001833,2025-03-03,JFK,LAX,2145,B789,342.1,4.7,3,0,29910.0,True
W2002853,2025-03-03,SEA,DEN,890,B737,116.7,8.4,3,0,6789.0,True
W2000971,2025-03-03,ATL,MIA,595,B737,128.1,15.1,3,0,4845.0,True
W2001903,2025-03-03,SFO,SEA,680,B737,130.0,-19.9,3,0,4795.0,True
W2002759,2025-03-03,SEA,DEN,890,A320,126.8,8.9,3,0,6683.0,True
W2000819,2025-03-03,ATL,MIA,595,A320,114.0,33.4,3,0,5009.0,True
W2001234,2025-03-03,SEA,DEN,890,A320,124.6,-4.6,3,0,6988.0,True
W2000044,2025-03-03,DFW,DEN,560,B737,119.1,-27.1,3,0,4051.0,True
W2001547,2025-03-03,JFK,LHR,3020,B738,138.7,39.3,3,0,25747.0,True
W2001778,2025-03-03,BOS,ORD,720,A321,136.8,13.8,3,0,6346.0,True
W2001212,2025-03-03,JFK,LHR,3020,B737,114.7,37.9,3,0,25363.0,True
W2000585,2025-03-03,JFK,LHR,3020,A320,122.6,31.5,3,0,22209.0,True
W2002847,2025-03-03,BOS,ORD,720,B737,127.6,23.5,3,0,5819.0,True
W2001397,2025-03-03,DFW,DEN,560,B737,119.1,55.0,3,0,5203.0,True
W2000441,2025-03-04,ORD,DFW,720,B789,335.9,10.8,3,1,10079.0,True
W2001897,2025-03-04,JFK,LAX,2145,B789,306.9,34.1,3,1,30627.0,True
W2002640,2025-03-04,LAX,SFO,300,A321,126.6,12.4,3,1,2629.0,True
W2002308,2025-03-04,ATL,MIA,595,A321,132.7,29.8,3,1,5326.0,True
W2002952,2025-03-04,SFO,SEA,680,B737,124.7,17.8,3,1,5526.0,True
W2002406,2025-03-04,LAX,SFO,300,B789,326.4,19.1,3,1,4270.0,True
W2002295,2025-03-04,JFK,MIA,1090,B738,140.1,28.7,3,1,9245.0,True
W2000472,2025-03-04,LAX,SFO,300,B789,334.1,-12.5,3,1,4083.0,True
W2000124,2025-03-04,ATL,MIA,595,A320,126.1,11.1,3,1,4371.0,True
W2000143,2025-03-04,SEA,DEN,890,B789,338.4,-9.4,3,1,12743.0,True
W2001110,2025-03-04,JFK,LHR,3020,A321,144.8,26.6,3,1,26302.0,True
W2002511,2025-03-04,SEA,DEN,890,A320,116.3,24.7,3,1,7179.0,True
W2000952,2025-03-04,ATL,MIA,595,B789,339.1,6.5,3,1,8550.0,True
W2002164,2025-03-04,JFK,LAX,2145,B789,328.3,17.1,3,1,30941.0,True
W2001966,2025-03-04,LAX,SFO,300,A320,129.5,-28.6,3,1,2038.0,True
W2002914,2025-03-04,ATL,MIA,595,A321,143.3,0.3,3,1,5279.0,True
W2001836,2025-03-04,BOS,ORD,720,B789,321.7,27.8,3,1,10779.0,True
W2000993,2025-03-04,SFO,SEA,680,B789,308.8,1.4,3,1,10095.0,True
W2002186,2025-03-04,JFK,MIA,1090,B789,336.1,25.8,3,1,15852.0,True
W2000245,2025-03-04,LAX,SFO,300,B738,120.3,3.0,3,1,2240.0,True
W2000329,2025-03-04,JFK,MIA,1090,A321,139.9,13.6,3,1,9386.0,True
W2000241,2025-03-04,ORD,DFW,720,B738,119.2,1.8,3,1,5824.0,True
W2001408,2025-03-04,SFO,SEA,680,B738,130.7,13.8,3,1,5444.0,True
W2000337,2025-03-04,JFK,MIA,1090,B738,121.8,-4.2,3,1,8691.0,True
W2001843,2025-03-04,JFK,MIA,1090,A321,127.6,10.6,3,1,9176.0,True
W2002142,2025-03-04,JFK,LHR,3020,B789,340.7,27.8,3,1,40972.0,True
W2001564,2025-03-04,BOS,ORD,720,A321,131.1,-2.5,3,1,5957.0,True
W2002048,2025-03-04,SFO,SEA,680,B789,299.2,28.5,3,1,9925.0,True
W2000518,2025-03-04,ATL,MIA,595,A321,124.7,19.4,3,1,5172.0,True
W2002192,2025-03-04,SEA,DEN,890,B737,127.6,29.9,3,1,7323.0,True
